"","date","block","plot","old_id","rep","t_num","g_ht","y_ht","max_ht","y_pct","clip_id","d_sub2","clip"
"293","6/19/2021",2,"CT",NA,9,3,13.4,NA,13.4,"-100","CT1",10,"CT"
"294","6/19/2021",2,"CT",NA,9,4,13,NA,13,"-100","PU2",10,"PU"
"295","6/19/2021",2,"CT",NA,10,2,8.3,NA,8.3,"-100","PU2",10,"PU"
"296","6/19/2021",2,"CT",NA,10,3,5,NA,5,"-100","PR1",10,"PR"
"297","6/19/2021",2,"CT",NA,10,3,8.5,NA,8.5,"-100","PR2",10,"PR"
"298","6/19/2021",2,"CT",NA,10,3,9.5,NA,9.5,"-100","PU1",10,"PU"
"299","6/19/2021",2,"CT",NA,10,3,11,NA,11,"-100","CT2",10,"CT"
"300","6/19/2021",2,"CT",NA,10,3,12,NA,12,"-100","CT1",10,"CT"
"301","6/19/2021",2,"F10",NA,1,2,8.5,NA,8.5,"-100","CT2",10,"CT"
"302","6/19/2021",2,"F10",NA,1,2,12.5,NA,12.5,"-100","PR1",10,"PR"
"303","6/19/2021",2,"F10",NA,1,2,16.4,NA,16.4,"-100","PU2",10,"PU"
"304","6/19/2021",2,"F10",NA,1,3,9,NA,9,"-100","PR2",10,"PR"
"305","6/19/2021",2,"F10",NA,1,3,15,NA,15,"-100","CT1",10,"CT"
"306","6/19/2021",2,"F10",NA,1,3,16,NA,16,"-100","PU1",10,"PU"
"307","6/19/2021",2,"F10",NA,2,2,11.5,NA,11.5,"-100","PR2",10,"PR"
"308","6/19/2021",2,"F10",NA,2,2,12.7,NA,12.7,"-100","PU2",10,"PU"
"309","6/19/2021",2,"F10",NA,2,2,17.5,NA,17.5,"-100","PU1",10,"PU"
"310","6/19/2021",2,"F10",NA,2,3,8.5,NA,8.5,"-100","PR1",10,"PR"
"311","6/19/2021",2,"F10",NA,2,3,11.2,NA,11.2,"-100","CT1",10,"CT"
"312","6/19/2021",2,"F10",NA,2,3,19.5,NA,19.5,"-100","CT2",10,"CT"
"313","6/19/2021",2,"F10",NA,3,1,16.5,NA,16.5,"-100","PU2",10,"PU"
"314","6/19/2021",2,"F10",NA,3,2,6,NA,6,"-100","PR1",10,"PR"
"315","6/19/2021",2,"F10",NA,3,2,11,NA,11,"-100","PR2",10,"PR"
"316","6/19/2021",2,"F10",NA,3,2,22.7,NA,22.7,"-100","CT2",10,"CT"
"317","6/19/2021",2,"F10",NA,3,3,12.5,NA,12.5,"-100","PU1",10,"PU"
"318","6/19/2021",2,"F10",NA,3,3,18.5,NA,18.5,"-100","CT1",10,"CT"
"319","6/19/2021",2,"F10",NA,4,2,8.5,NA,8.5,"-100","PU2",10,"PU"
"320","6/19/2021",2,"F10",NA,4,2,13.5,NA,13.5,"-100","PR2",10,"PR"
"321","6/19/2021",2,"F10",NA,4,3,16.5,NA,16.5,"-100","PU1",10,"PU"
"322","6/19/2021",2,"F10",NA,4,3,17.5,NA,17.5,"-100","CT2",10,"CT"
"323","6/19/2021",2,"F10",NA,4,4,8.5,NA,8.5,"-100","PR1",10,"PR"
"324","6/19/2021",2,"F10",NA,4,4,16.1,NA,16.1,"-100","CT1",10,"CT"
"325","6/19/2021",2,"F10",NA,5,2,9.5,NA,9.5,"-100","PR2",10,"PR"
"326","6/19/2021",2,"F10",NA,5,2,11.5,NA,11.5,"-100","PR1",10,"PR"
"327","6/19/2021",2,"F10",NA,5,2,14.8,NA,14.8,"-100","PU2",10,"PU"
"328","6/19/2021",2,"F10",NA,5,2,15,NA,15,"-100","CT2",10,"CT"
"329","6/19/2021",2,"F10",NA,5,3,12.4,NA,12.4,"-100","CT1",10,"CT"
"330","6/19/2021",2,"F10",NA,5,3,13,NA,13,"-100","PU1",10,"PU"
"331","6/19/2021",2,"F10",NA,6,2,11,NA,11,"-100","PR1",10,"PR"
"332","6/19/2021",2,"F10",NA,6,2,11.5,NA,11.5,"-100","PR2",10,"PR"
"333","6/19/2021",2,"F10",NA,6,2,16,NA,16,"-100","PU1",10,"PU"
"334","6/19/2021",2,"F10",NA,6,3,14.5,NA,14.5,"-100","PU2",10,"PU"
"335","6/19/2021",2,"F10",NA,6,3,15.5,NA,15.5,"-100","CT1",10,"CT"
"336","6/19/2021",2,"F10",NA,6,3,16.5,NA,16.5,"-100","CT2",10,"CT"
"337","6/19/2021",2,"F10",NA,7,2,10,NA,10,"-100","PR1",10,"PR"
"338","6/19/2021",2,"F10",NA,7,2,10,NA,10,"-100","PR2",10,"PR"
"339","6/19/2021",2,"F10",NA,7,2,16,NA,16,"-100","PU1",10,"PU"
"340","6/19/2021",2,"F10",NA,7,2,17.5,NA,17.5,"-100","CT2",10,"CT"
"341","6/19/2021",2,"F10",NA,7,3,10.5,NA,10.5,"-100","PU2",10,"PU"
"342","6/19/2021",2,"F10",NA,7,3,14.1,NA,14.1,"-100","CT1",10,"CT"
"343","6/19/2021",2,"F10",NA,8,1,14.5,NA,14.5,"-100","PU2",10,"PU"
"344","6/19/2021",2,"F10",NA,8,2,11,NA,11,"-100","PU1",10,"PU"
"345","6/19/2021",2,"F10",NA,8,2,12,NA,12,"-100","PR2",10,"PR"
"346","6/19/2021",2,"F10",NA,8,2,20,NA,20,"-100","CT2",10,"CT"
"347","6/19/2021",2,"F10",NA,8,3,10.5,NA,10.5,"-100","CT1",10,"CT"
"348","6/19/2021",2,"F10",NA,8,3,10.5,NA,10.5,"-100","PR1",10,"PR"
"349","6/19/2021",2,"F10",NA,9,2,8,NA,8,"-100","PR1",10,"PR"
"350","6/19/2021",2,"F10",NA,9,2,11.5,NA,11.5,"-100","PU1",10,"PU"
"351","6/19/2021",2,"F10",NA,9,2,12,NA,12,"-100","PR2",10,"PR"
"352","6/19/2021",2,"F10",NA,9,2,17,NA,17,"-100","PU2",10,"PU"
"353","6/19/2021",2,"F10",NA,9,3,14.9,NA,14.9,"-100","CT2",10,"CT"
"354","6/19/2021",2,"F10",NA,9,4,15.4,NA,15.4,"-100","CT1",10,"CT"
"355","6/19/2021",2,"F10",NA,10,2,12,NA,12,"-100","PR2",10,"PR"
"356","6/19/2021",2,"F10",NA,10,2,14.5,NA,14.5,"-100","CT1",10,"CT"
"357","6/19/2021",2,"F10",NA,10,2,14.5,NA,14.5,"-100","PU2",10,"PU"
"358","6/19/2021",2,"F10",NA,10,3,7.5,NA,7.5,"-100","PR1",10,"PR"
"359","6/19/2021",2,"F10",NA,10,3,11.5,NA,11.5,"-100","CT2",10,"CT"
"360","6/19/2021",2,"F10",NA,10,3,21,NA,21,"-100","PU1",10,"PU"
"361","6/19/2021",2,"F2",NA,1,2,8.3,NA,8.3,"-100","PR2",10,"PR"
"362","6/19/2021",2,"F2",NA,1,2,16,NA,16,"-100","CT1",10,"CT"
"363","6/19/2021",2,"F2",NA,1,3,9,NA,9,"-100","CT2",10,"CT"
"364","6/19/2021",2,"F2",NA,1,3,9.5,NA,9.5,"-100","PR1",10,"PR"
"365","6/19/2021",2,"F2",NA,1,3,13.5,NA,13.5,"-100","PU1",10,"PU"
"366","6/19/2021",2,"F2",NA,1,4,12,NA,12,"-100","PU2",10,"PU"
"367","6/19/2021",2,"F2",NA,2,2,9.4,NA,9.4,"-100","PR2",10,"PR"
"368","6/19/2021",2,"F2",NA,2,2,10.5,NA,10.5,"-100","PU2",10,"PU"
"369","6/19/2021",2,"F2",NA,2,2,15.6,NA,15.6,"-100","CT2",10,"CT"
"370","6/19/2021",2,"F2",NA,2,3,8,NA,8,"-100","PR1",10,"PR"
"371","6/19/2021",2,"F2",NA,2,3,13.5,NA,13.5,"-100","CT1",10,"CT"
"372","6/19/2021",2,"F2",NA,2,4,15,NA,15,"-100","PU1",10,"PU"
"373","6/19/2021",2,"F2",NA,3,2,9.4,NA,9.4,"-100","PR1",10,"PR"
"374","6/19/2021",2,"F2",NA,3,2,9.5,NA,9.5,"-100","PU2",10,"PU"
"375","6/19/2021",2,"F2",NA,3,3,9,NA,9,"-100","CT1",10,"CT"
"376","6/19/2021",2,"F2",NA,3,3,13,NA,13,"-100","PU1",10,"PU"
"377","6/19/2021",2,"F2",NA,3,3,16,NA,16,"-100","CT2",10,"CT"
"378","6/19/2021",2,"F2",NA,3,4,9.5,NA,9.5,"-100","PR2",10,"PR"
"379","6/19/2021",2,"F2",NA,4,2,7.5,NA,7.5,"-100","PR2",10,"PR"
"380","6/19/2021",2,"F2",NA,4,2,8.5,NA,8.5,"-100","PU2",10,"PU"
"381","6/19/2021",2,"F2",NA,4,2,12,NA,12,"-100","CT1",10,"CT"
"382","6/19/2021",2,"F2",NA,4,2,15,NA,15,"-100","CT2",10,"CT"
"383","6/19/2021",2,"F2",NA,4,3,5,NA,5,"-100","PR1",10,"PR"
"384","6/19/2021",2,"F2",NA,4,3,15,NA,15,"-100","PU1",10,"PU"
"385","6/19/2021",2,"F2",NA,5,2,5.4,NA,5.4,"-100","PR2",10,"PR"
"386","6/19/2021",2,"F2",NA,5,2,13.2,NA,13.2,"-100","CT2",10,"CT"
"387","6/19/2021",2,"F2",NA,5,2,14,NA,14,"-100","CT1",10,"CT"
"388","6/19/2021",2,"F2",NA,5,2,14,NA,14,"-100","PU1",10,"PU"
"389","6/19/2021",2,"F2",NA,5,3,7.5,NA,7.5,"-100","PR1",10,"PR"
"390","6/19/2021",2,"F2",NA,5,4,13.5,NA,13.5,"-100","PU2",10,"PU"
"391","6/19/2021",2,"F2",NA,6,2,8.5,NA,8.5,"-100","PR2",10,"PR"
"392","6/19/2021",2,"F2",NA,6,2,12.5,NA,12.5,"-100","CT1",10,"CT"
"393","6/19/2021",2,"F2",NA,6,3,11.4,NA,11.4,"-100","PR1",10,"PR"
"394","6/19/2021",2,"F2",NA,6,3,11.5,NA,11.5,"-100","PU2",10,"PU"
"395","6/19/2021",2,"F2",NA,6,3,12.5,NA,12.5,"-100","PU1",10,"PU"
"396","6/19/2021",2,"F2",NA,6,4,11.2,NA,11.2,"-100","CT2",10,"CT"
"397","6/19/2021",2,"F2",NA,7,1,13,NA,13,"-100","CT1",10,"CT"
"398","6/19/2021",2,"F2",NA,7,2,6.1,NA,6.1,"-100","PR2",10,"PR"
"399","6/19/2021",2,"F2",NA,7,2,10,NA,10,"-100","PU2",10,"PU"
"400","6/19/2021",2,"F2",NA,7,2,13.5,NA,13.5,"-100","PU1",10,"PU"
"401","6/19/2021",2,"F2",NA,7,3,6,NA,6,"-100","PR1",10,"PR"
"402","6/19/2021",2,"F2",NA,7,3,12.5,NA,12.5,"-100","CT2",10,"CT"
"403","6/19/2021",2,"F2",NA,8,2,8.3,NA,8.3,"-100","PR2",10,"PR"
"404","6/19/2021",2,"F2",NA,8,2,10,NA,10,"-100","CT1",10,"CT"
"405","6/19/2021",2,"F2",NA,8,2,16.5,NA,16.5,"-100","CT2",10,"CT"
"406","6/19/2021",2,"F2",NA,8,3,4.5,NA,4.5,"-100","PR1",10,"PR"
"407","6/19/2021",2,"F2",NA,8,3,11,NA,11,"-100","PU2",10,"PU"
"408","6/19/2021",2,"F2",NA,8,3,12,NA,12,"-100","PU1",10,"PU"
"409","6/19/2021",2,"F2",NA,9,2,5.5,NA,5.5,"-100","PR1",10,"PR"
"410","6/19/2021",2,"F2",NA,9,2,6.8,NA,6.8,"-100","PR2",10,"PR"
"411","6/19/2021",2,"F2",NA,9,2,10,NA,10,"-100","PU2",10,"PU"
"412","6/19/2021",2,"F2",NA,9,2,10.3,NA,10.3,"-100","CT2",10,"CT"
"413","6/19/2021",2,"F2",NA,9,3,10.5,NA,10.5,"-100","PU1",10,"PU"
"414","6/19/2021",2,"F2",NA,9,3,15,NA,15,"-100","CT1",10,"CT"
"415","6/19/2021",2,"F2",NA,10,2,12.1,NA,12.1,"-100","PR2",10,"PR"
"416","6/19/2021",2,"F2",NA,10,2,12.5,NA,12.5,"-100","CT1",10,"CT"
"417","6/19/2021",2,"F2",NA,10,3,6,NA,6,"-100","PR1",10,"PR"
"418","6/19/2021",2,"F2",NA,10,3,11.5,NA,11.5,"-100","PU2",10,"PU"
"419","6/19/2021",2,"F2",NA,10,3,12.5,NA,12.5,"-100","PU1",10,"PU"
"420","6/19/2021",2,"F2",NA,10,3,13.5,NA,13.5,"-100","CT2",10,"CT"
"421","6/19/2021",2,"F5",NA,1,2,5.5,NA,5.5,"-100","PR1",10,"PR"
"422","6/19/2021",2,"F5",NA,1,2,10,NA,10,"-100","PU1",10,"PU"
"423","6/19/2021",2,"F5",NA,1,2,12,NA,12,"-100","CT2",10,"CT"
"424","6/19/2021",2,"F5",NA,1,2,15.4,NA,15.4,"-100","PU2",10,"PU"
"425","6/19/2021",2,"F5",NA,1,3,9.5,NA,9.5,"-100","PR2",10,"PR"
"426","6/19/2021",2,"F5",NA,1,3,14,NA,14,"-100","CT1",10,"CT"
"427","6/19/2021",2,"F5",NA,2,2,14,NA,14,"-100","PU2",10,"PU"
"428","6/19/2021",2,"F5",NA,2,3,8,NA,8,"-100","PR1",10,"PR"
"429","6/19/2021",2,"F5",NA,2,3,9.5,NA,9.5,"-100","PR2",10,"PR"
"430","6/19/2021",2,"F5",NA,2,3,13,NA,13,"-100","CT2",10,"CT"
"431","6/19/2021",2,"F5",NA,2,3,14.9,NA,14.9,"-100","CT1",10,"CT"
"432","6/19/2021",2,"F5",NA,3,2,10.4,NA,10.4,"-100","CT1",10,"CT"
"433","6/19/2021",2,"F5",NA,3,3,8.5,NA,8.5,"-100","PR1",10,"PR"
"434","6/19/2021",2,"F5",NA,3,3,12.5,NA,12.5,"-100","CT2",10,"CT"
"435","6/19/2021",2,"F5",NA,3,3,18.6,NA,18.6,"-100","PU2",10,"PU"
"436","6/19/2021",2,"F5",NA,3,4,11,NA,11,"-100","PR2",10,"PR"
"437","6/19/2021",2,"F5",NA,4,2,16.3,NA,16.3,"-100","PU2",10,"PU"
"438","6/19/2021",2,"F5",NA,4,3,8.5,NA,8.5,"-100","PR1",10,"PR"
"439","6/19/2021",2,"F5",NA,4,3,8.5,NA,8.5,"-100","PR2",10,"PR"
"440","6/19/2021",2,"F5",NA,4,4,9.5,NA,9.5,"-100","CT2",10,"CT"
"441","6/19/2021",2,"F5",NA,4,4,10.5,NA,10.5,"-100","CT1",10,"CT"
"442","6/19/2021",2,"F5",NA,5,2,6.5,NA,6.5,"-100","PR1",10,"PR"
"443","6/19/2021",2,"F5",NA,5,2,12.7,NA,12.7,"-100","CT1",10,"CT"
"444","6/19/2021",2,"F5",NA,5,3,11,NA,11,"-100","CT2",10,"CT"
"445","6/19/2021",2,"F5",NA,5,3,18,NA,18,"-100","PU2",10,"PU"
"446","6/19/2021",2,"F5",NA,5,4,11.5,NA,11.5,"-100","PR2",10,"PR"
"447","6/19/2021",2,"F5",NA,6,2,8.5,NA,8.5,"-100","PR1",10,"PR"
"448","6/19/2021",2,"F5",NA,6,2,10,NA,10,"-100","CT2",10,"CT"
"449","6/19/2021",2,"F5",NA,6,2,16.9,NA,16.9,"-100","CT1",10,"CT"
"450","6/19/2021",2,"F5",NA,6,3,9.5,NA,9.5,"-100","PR2",10,"PR"
"451","6/19/2021",2,"F5",NA,6,3,14,NA,14,"-100","PU2",10,"PU"
"452","6/19/2021",2,"F5",NA,7,2,7,NA,7,"-100","PR1",10,"PR"
"453","6/19/2021",2,"F5",NA,7,2,17.9,NA,17.9,"-100","CT1",10,"CT"
"454","6/19/2021",2,"F5",NA,7,3,9.5,NA,9.5,"-100","CT2",10,"CT"
"455","6/19/2021",2,"F5",NA,7,3,10.5,NA,10.5,"-100","PR2",10,"PR"
"456","6/19/2021",2,"F5",NA,7,5,18.1,NA,18.1,"-100","PU2",10,"PU"
"457","6/19/2021",2,"F5",NA,8,1,3.5,NA,3.5,"-100","CT1",10,"CT"
"458","6/19/2021",2,"F5",NA,8,2,4.5,NA,4.5,"-100","PR2",10,"PR"
"459","6/19/2021",2,"F5",NA,8,2,9.5,NA,9.5,"-100","PU2",10,"PU"
"460","6/19/2021",2,"F5",NA,8,2,15,NA,15,"-100","CT2",10,"CT"
"461","6/19/2021",2,"F5",NA,8,3,8,NA,8,"-100","PR1",10,"PR"
"462","6/19/2021",2,"F5",NA,9,1,13.1,NA,13.1,"-100","CT1",10,"CT"
"463","6/19/2021",2,"F5",NA,9,2,7.5,NA,7.5,"-100","PR1",10,"PR"
"464","6/19/2021",2,"F5",NA,9,2,12.5,NA,12.5,"-100","PR2",10,"PR"
"465","6/19/2021",2,"F5",NA,9,3,9,NA,9,"-100","CT2",10,"CT"
"466","6/19/2021",2,"F5",NA,9,3,12.9,NA,12.9,"-100","PU2",10,"PU"
"467","6/19/2021",2,"F5",NA,10,2,5,NA,5,"-100","PR1",10,"PR"
"468","6/19/2021",2,"F5",NA,10,2,10.6,NA,10.6,"-100","CT1",10,"CT"
"469","6/19/2021",2,"F5",NA,10,2,13.7,NA,13.7,"-100","PU2",10,"PU"
"470","6/19/2021",2,"F5",NA,10,3,10.5,NA,10.5,"-100","PR2",10,"PR"
"471","6/19/2021",2,"F5",NA,10,3,14.5,NA,14.5,"-100","CT2",10,"CT"
"472","6/19/2021",3,"CT",NA,1,1,8.5,NA,8.5,"-100","PU2",10,"PU"
"473","6/19/2021",3,"CT",NA,1,2,6,NA,6,"-100","PR1",10,"PR"
"474","6/19/2021",3,"CT",NA,1,2,7,NA,7,"-100","PR2",10,"PR"
"475","6/19/2021",3,"CT",NA,1,3,8,NA,8,"-100","PU1",10,"PU"
"476","6/19/2021",3,"CT",NA,1,3,9,NA,9,"-100","CT1",10,"CT"
"477","6/19/2021",3,"CT",NA,1,3,10.1,NA,10.1,"-100","CT2",10,"CT"
"478","6/19/2021",3,"CT",NA,2,2,4.5,NA,4.5,"-100","PR1",10,"PR"
"479","6/19/2021",3,"CT",NA,2,2,5.5,NA,5.5,"-100","PR2",10,"PR"
"480","6/19/2021",3,"CT",NA,2,2,7.5,NA,7.5,"-100","CT1",10,"CT"
"481","6/19/2021",3,"CT",NA,2,2,7.6,NA,7.6,"-100","PU2",10,"PU"
"482","6/19/2021",3,"CT",NA,2,2,8,NA,8,"-100","PU1",10,"PU"
"483","6/19/2021",3,"CT",NA,2,4,15.2,NA,15.2,"-100","CT2",10,"CT"
"484","6/19/2021",3,"CT",NA,3,2,8,NA,8,"-100","PU1",10,"PU"
"485","6/19/2021",3,"CT",NA,3,2,12,NA,12,"-100","CT2",10,"CT"
"486","6/19/2021",3,"CT",NA,3,3,7,NA,7,"-100","PR1",10,"PR"
"487","6/19/2021",3,"CT",NA,3,3,7.5,NA,7.5,"-100","CT1",10,"CT"
"488","6/19/2021",3,"CT",NA,3,3,7.5,NA,7.5,"-100","PR2",10,"PR"
"489","6/19/2021",3,"CT",NA,3,3,7.9,NA,7.9,"-100","PU2",10,"PU"
"490","6/19/2021",3,"CT",NA,4,2,6.5,NA,6.5,"-100","PR2",10,"PR"
"491","6/19/2021",3,"CT",NA,4,2,7.8,NA,7.8,"-100","PU2",10,"PU"
"492","6/19/2021",3,"CT",NA,4,2,8,NA,8,"-100","PR1",10,"PR"
"493","6/19/2021",3,"CT",NA,4,3,9,NA,9,"-100","CT1",10,"CT"
"494","6/19/2021",3,"CT",NA,4,3,18.3,NA,18.3,"-100","CT2",10,"CT"
"495","6/19/2021",3,"CT",NA,4,5,10.5,NA,10.5,"-100","PU1",10,"PU"
"496","6/19/2021",3,"CT",NA,5,2,5,NA,5,"-100","PR2",10,"PR"
"497","6/19/2021",3,"CT",NA,5,2,7,NA,7,"-100","PU1",10,"PU"
"498","6/19/2021",3,"CT",NA,5,2,9.5,NA,9.5,"-100","PU2",10,"PU"
"499","6/19/2021",3,"CT",NA,5,2,13.5,NA,13.5,"-100","CT2",10,"CT"
"500","6/19/2021",3,"CT",NA,5,3,9.5,NA,9.5,"-100","CT1",10,"CT"
"501","6/19/2021",3,"CT",NA,5,4,6.5,NA,6.5,"-100","PR1",10,"PR"
"502","6/19/2021",3,"CT",NA,6,2,5,NA,5,"-100","CT1",10,"CT"
"503","6/19/2021",3,"CT",NA,6,2,6,NA,6,"-100","PR1",10,"PR"
"504","6/19/2021",3,"CT",NA,6,2,6.5,NA,6.5,"-100","PU2",10,"PU"
"505","6/19/2021",3,"CT",NA,6,2,9,NA,9,"-100","PU1",10,"PU"
"506","6/19/2021",3,"CT",NA,6,2,11.4,NA,11.4,"-100","CT2",10,"CT"
"507","6/19/2021",3,"CT",NA,6,3,6.5,NA,6.5,"-100","PR2",10,"PR"
"508","6/19/2021",3,"CT",NA,7,2,7.5,NA,7.5,"-100","PR1",10,"PR"
"509","6/19/2021",3,"CT",NA,7,3,6.5,NA,6.5,"-100","PR2",10,"PR"
"510","6/19/2021",3,"CT",NA,7,3,8,NA,8,"-100","CT1",10,"CT"
"511","6/19/2021",3,"CT",NA,7,3,8.5,NA,8.5,"-100","CT2",10,"CT"
"512","6/19/2021",3,"CT",NA,7,3,9,NA,9,"-100","PU1",10,"PU"
"513","6/19/2021",3,"CT",NA,7,3,9,NA,9,"-100","PU2",10,"PU"
"514","6/19/2021",3,"CT",NA,8,2,6.5,NA,6.5,"-100","PU2",10,"PU"
"515","6/19/2021",3,"CT",NA,8,2,7,NA,7,"-100","CT1",10,"CT"
"516","6/19/2021",3,"CT",NA,8,2,7,NA,7,"-100","PR1",10,"PR"
"517","6/19/2021",3,"CT",NA,8,3,7,NA,7,"-100","PR2",10,"PR"
"518","6/19/2021",3,"CT",NA,8,3,8.9,NA,8.9,"-100","CT2",10,"CT"
"519","6/19/2021",3,"CT",NA,8,3,10.5,NA,10.5,"-100","PU1",10,"PU"
"520","6/19/2021",3,"CT",NA,9,2,7.5,NA,7.5,"-100","PU2",10,"PU"
"521","6/19/2021",3,"CT",NA,9,2,8.5,NA,8.5,"-100","PU1",10,"PU"
"522","6/19/2021",3,"CT",NA,9,3,5.5,NA,5.5,"-100","PR2",10,"PR"
"523","6/19/2021",3,"CT",NA,9,3,7.5,NA,7.5,"-100","CT1",10,"CT"
"524","6/19/2021",3,"CT",NA,9,3,7.5,NA,7.5,"-100","CT2",10,"CT"
"525","6/19/2021",3,"CT",NA,9,3,8,NA,8,"-100","PR1",10,"PR"
"526","6/19/2021",3,"CT",NA,10,2,4.5,NA,4.5,"-100","PR2",10,"PR"
"527","6/19/2021",3,"CT",NA,10,3,5,NA,5,"-100","PR1",10,"PR"
"528","6/19/2021",3,"CT",NA,10,3,6,NA,6,"-100","CT1",10,"CT"
"529","6/19/2021",3,"CT",NA,10,3,9.4,NA,9.4,"-100","CT2",10,"CT"
"530","6/19/2021",3,"CT",NA,10,3,9.5,NA,9.5,"-100","PU2",10,"PU"
"531","6/19/2021",3,"CT",NA,10,3,11.5,NA,11.5,"-100","PU1",10,"PU"
"532","6/19/2021",3,"F10",NA,1,2,4.5,NA,4.5,"-100","CT2",10,"CT"
"533","6/19/2021",3,"F10",NA,1,2,4.5,NA,4.5,"-100","PR2",10,"PR"
"534","6/19/2021",3,"F10",NA,1,2,6.5,NA,6.5,"-100","PU1",10,"PU"
"535","6/19/2021",3,"F10",NA,1,3,9,NA,9,"-100","CT1",10,"CT"
"536","6/19/2021",3,"F10",NA,2,1,6.5,NA,6.5,"-100","PU1",10,"PU"
"537","6/19/2021",3,"F10",NA,2,1,7.1,NA,7.1,"-100","CT2",10,"CT"
"538","6/19/2021",3,"F10",NA,2,2,4.5,NA,4.5,"-100","PR2",10,"PR"
"539","6/19/2021",3,"F10",NA,2,2,12,NA,12,"-100","CT1",10,"CT"
"540","6/19/2021",3,"F10",NA,3,2,6,NA,6,"-100","PR2",10,"PR"
"541","6/19/2021",3,"F10",NA,3,2,7,NA,7,"-100","PU1",10,"PU"
"542","6/19/2021",3,"F10",NA,3,2,12,NA,12,"-100","CT2",10,"CT"
"543","6/19/2021",3,"F10",NA,3,3,10,NA,10,"-100","CT1",10,"CT"
"544","6/19/2021",3,"F10",NA,4,2,5,NA,5,"-100","PR2",10,"PR"
"545","6/19/2021",3,"F10",NA,4,2,10.5,NA,10.5,"-100","PU1",10,"PU"
"546","6/19/2021",3,"F10",NA,4,3,9.3,NA,9.3,"-100","CT2",10,"CT"
"547","6/19/2021",3,"F10",NA,4,3,11.2,NA,11.2,"-100","CT1",10,"CT"
"548","6/19/2021",3,"F10",NA,5,1,7.5,NA,7.5,"-100","PU1",10,"PU"
"549","6/19/2021",3,"F10",NA,5,2,5.75,NA,5.75,"-100","PR2",10,"PR"
"550","6/19/2021",3,"F10",NA,5,3,8.2,NA,8.2,"-100","CT2",10,"CT"
"551","6/19/2021",3,"F10",NA,5,3,9,NA,9,"-100","CT1",10,"CT"
"552","6/19/2021",3,"F10",NA,6,3,2.5,NA,2.5,"-100","PR2",10,"PR"
"553","6/19/2021",3,"F10",NA,6,3,7.5,NA,7.5,"-100","PU1",10,"PU"
"554","6/19/2021",3,"F10",NA,6,3,10,NA,10,"-100","CT1",10,"CT"
"555","6/19/2021",3,"F10",NA,6,3,11.5,NA,11.5,"-100","CT2",10,"CT"
"556","6/19/2021",3,"F10",NA,7,1,12,NA,12,"-100","PU1",10,"PU"
"557","6/19/2021",3,"F10",NA,7,2,5.5,NA,5.5,"-100","PR2",10,"PR"
"558","6/19/2021",3,"F10",NA,7,2,9.3,NA,9.3,"-100","CT1",10,"CT"
"559","6/19/2021",3,"F10",NA,7,3,13,NA,13,"-100","CT2",10,"CT"
"560","6/19/2021",3,"F10",NA,8,1,5,NA,5,"-100","PR2",10,"PR"
"561","6/19/2021",3,"F10",NA,8,3,7.5,NA,7.5,"-100","CT1",10,"CT"
"562","6/19/2021",3,"F10",NA,8,3,8.5,NA,8.5,"-100","PU1",10,"PU"
"563","6/19/2021",3,"F10",NA,8,3,12,NA,12,"-100","CT2",10,"CT"
"564","6/19/2021",3,"F10",NA,9,2,4,NA,4,"-100","PR2",10,"PR"
"565","6/19/2021",3,"F10",NA,9,2,12.3,NA,12.3,"-100","CT2",10,"CT"
"566","6/19/2021",3,"F10",NA,9,3,8.5,NA,8.5,"-100","PU1",10,"PU"
"567","6/19/2021",3,"F10",NA,9,3,13.5,NA,13.5,"-100","CT1",10,"CT"
"568","6/19/2021",3,"F10",NA,10,2,2.5,NA,2.5,"-100","PR2",10,"PR"
"569","6/19/2021",3,"F10",NA,10,2,8.5,NA,8.5,"-100","PU1",10,"PU"
"570","6/19/2021",3,"F10",NA,10,2,10,NA,10,"-100","CT1",10,"CT"
"571","6/19/2021",3,"F10",NA,10,3,14.3,NA,14.3,"-100","CT2",10,"CT"
"572","6/19/2021",3,"F5",NA,1,2,13,NA,13,"-100","CT2",10,"CT"
"573","6/19/2021",3,"F5",NA,1,3,6,NA,6,"-100","PR1",10,"PR"
"574","6/19/2021",3,"F5",NA,1,3,9.5,NA,9.5,"-100","PR2",10,"PR"
"575","6/19/2021",3,"F5",NA,1,3,10,NA,10,"-100","PU2",10,"PU"
"576","6/19/2021",3,"F5",NA,1,3,12,NA,12,"-100","PU1",10,"PU"
"577","6/19/2021",3,"F5",NA,1,3,14.3,NA,14.3,"-100","CT1",10,"CT"
"578","6/19/2021",3,"F5",NA,2,2,5.5,NA,5.5,"-100","PR1",10,"PR"
"579","6/19/2021",3,"F5",NA,2,2,8,NA,8,"-100","CT2",10,"CT"
"580","6/19/2021",3,"F5",NA,2,2,11,NA,11,"-100","PU1",10,"PU"
"581","6/19/2021",3,"F5",NA,2,3,10,NA,10,"-100","PR2",10,"PR"
"582","6/19/2021",3,"F5",NA,2,3,12,NA,12,"-100","PU2",10,"PU"
"583","6/19/2021",3,"F5",NA,2,4,12.5,NA,12.5,"-100","CT1",10,"CT"
"584","6/19/2021",3,"F5",NA,3,2,3.5,NA,3.5,"-100","PU2",10,"PU"
"585","6/19/2021",3,"F5",NA,3,2,4.5,NA,4.5,"-100","PR1",10,"PR"
