date,block,plot,old_id,clip_id,rep,t_num,g_ht,y_ht,max_ht,y_pct
7/7/2021,2,CT,,CT1,5,3,15,,15,-100
7/7/2021,2,CT,,CT1,6,3,17.9,,17.9,-100
7/7/2021,2,CT,,CT1,7,3,17,,17,-100
7/7/2021,2,CT,,CT1,8,3,14,,14,-100
7/7/2021,2,CT,,CT1,9,3,19,,19,-100
7/7/2021,2,CT,,CT1,10,3,14.6,,14.6,-100
7/7/2021,2,CT,,CT2,1,2,9.5,,9.5,-100
7/7/2021,2,CT,,CT2,2,3,11.7,,11.7,-100
7/7/2021,2,CT,,CT2,3,3,13.9,,13.9,-100
7/7/2021,2,CT,,CT2,4,3,11.3,,11.3,-100
7/7/2021,2,CT,,CT2,5,3,13.6,,13.6,-100
7/7/2021,2,CT,,CT2,6,3,13.9,,13.9,-100
7/7/2021,2,CT,,CT2,7,2,12.1,,12.1,-100
7/7/2021,2,CT,,CT2,8,2,11.5,,11.5,-100
7/7/2021,2,CT,,CT2,9,3,13.3,,13.3,-100
7/7/2021,2,CT,,CT2,10,4,15,,15,-100
7/7/2021,2,CT,,PU1,1,2,10,,10,-100
7/7/2021,2,CT,,PU1,2,4,9,,9,-100
7/7/2021,2,CT,,PU1,3,3,13.5,,13.5,-100
7/7/2021,2,CT,,PU1,4,1,4.5,,4.5,-100
7/7/2021,2,CT,,PU1,5,3,11,,11,-100
7/7/2021,2,CT,,PU1,6,3,8.5,,8.5,-100
7/7/2021,2,CT,,PU1,7,4,12.5,,12.5,-100
7/7/2021,2,CT,,PU1,8,3,9.5,,9.5,-100
7/7/2021,2,CT,,PU1,9,3,10.5,,10.5,-100
7/7/2021,2,CT,,PU1,10,4,11,,11,-100
7/7/2021,2,CT,,PU2,1,3,13,,13,-100
7/7/2021,2,CT,,PU2,2,4,13.5,,13.5,-100
7/7/2021,2,CT,,PU2,3,4,15,,15,-100
7/7/2021,2,CT,,PU2,4,4,13.5,,13.5,-100
7/7/2021,2,CT,,PU2,5,3,11.5,,11.5,-100
7/7/2021,2,CT,,PU2,6,4,12.5,,12.5,-100
7/7/2021,2,CT,,PU2,7,3,13.5,,13.5,-100
7/7/2021,2,CT,,PU2,8,4,14.5,,14.5,-100
7/7/2021,2,CT,,PU2,9,4,13.5,,13.5,-100
7/7/2021,2,CT,,PU2,10,3,11,,11,-100
7/7/2021,2,CT,,PR1,1,4,5.5,,5.5,-100
7/7/2021,2,CT,,PR1,2,3,5,,5,-100
7/7/2021,2,CT,,PR1,3,2,5,,5,-100
7/7/2021,2,CT,,PR1,4,3,4,,4,-100
7/7/2021,2,CT,,PR1,5,2,6.5,,6.5,-100
7/7/2021,2,CT,,PR1,6,2,3,,3,-100
7/7/2021,2,CT,,PR1,7,3,5.5,,5.5,-100
7/7/2021,2,CT,,PR1,8,2,5.5,,5.5,-100
7/7/2021,2,CT,,PR1,9,2,4.5,,4.5,-100
7/7/2021,2,CT,,PR1,10,3,3,,3,-100
7/7/2021,2,CT,,PR2,1,2,3.5,,3.5,-100
7/7/2021,2,CT,,PR2,2,3,8,,8,-100
7/7/2021,2,CT,,PR2,3,3,6.5,,6.5,-100
7/7/2021,2,CT,,PR2,4,2,4,,4,-100
7/7/2021,2,CT,,PR2,5,3,5.6,,5.6,-100
7/7/2021,2,CT,,PR2,6,3,6.5,,6.5,-100
7/7/2021,2,CT,,PR2,7,3,4.5,,4.5,-100
7/7/2021,2,CT,,PR2,8,2,6,,6,-100
7/7/2021,2,CT,,PR2,9,3,4,,4,-100
7/7/2021,2,CT,,PR2,10,3,6.5,,6.5,-100
7/7/2021,2,F2,,CT1,1,3,21.5,,21.5,-100
7/7/2021,2,F2,,CT1,2,3,17.5,,17.5,-100
7/7/2021,2,F2,,CT1,3,2,16.6,,16.6,-100
7/7/2021,2,F2,,CT1,4,3,16.5,,16.5,-100
7/7/2021,2,F2,,CT1,5,2,19,,19,-100
7/7/2021,2,F2,,CT1,6,3,18.5,,18.5,-100
7/7/2021,2,F2,,CT1,7,2,17.2,,17.2,-100
7/7/2021,2,F2,,CT1,8,3,16.5,,16.5,-100
7/7/2021,2,F2,,CT1,9,3,19.7,,19.7,-100
7/7/2021,2,F2,,CT1,10,3,20.7,,20.7,-100
7/7/2021,2,F2,,CT2,1,4,14.5,,14.5,-100
7/7/2021,2,F2,,CT2,2,2,20,,20,-100
7/7/2021,2,F2,,CT2,3,3,18.5,,18.5,-100
7/7/2021,2,F2,,CT2,4,2,22,,22,-100
7/7/2021,2,F2,,CT2,5,3,12,,12,-100
7/7/2021,2,F2,,CT2,6,3,14,,14,-100
7/7/2021,2,F2,,CT2,7,3,13,,13,-100
7/7/2021,2,F2,,CT2,8,3,22,,22,-100
7/7/2021,2,F2,,CT2,9,3,18,,18,-100
7/7/2021,2,F2,,CT2,10,3,19.5,,19.5,-100
7/7/2021,2,F2,,PU1,1,3,13.5,,13.5,-100
7/7/2021,2,F2,,PU1,2,4,20,,20,-100
7/7/2021,2,F2,,PU1,3,3,14.5,,14.5,-100
7/7/2021,2,F2,,PU1,4,3,18.5,,18.5,-100
7/7/2021,2,F2,,PU1,5,3,16,,16,-100
7/7/2021,2,F2,,PU1,6,3,13.5,,13.5,-100
7/7/2021,2,F2,,PU1,7,3,15.5,,15.5,-100
7/7/2021,2,F2,,PU1,8,3,13,,13,-100
7/7/2021,2,F2,,PU1,9,3,15.5,,15.5,-100
7/7/2021,2,F2,,PU1,10,3,16,,16,-100
7/7/2021,2,F2,,PU2,1,2,13,,13,-100
7/7/2021,2,F2,,PU2,2,3,12.5,,12.5,-100
7/7/2021,2,F2,,PU2,3,2,14.3,,14.3,-100
7/7/2021,2,F2,,PU2,4,2,8.4,,8.4,-100
7/7/2021,2,F2,,PU2,5,2,10.5,,10.5,-100
7/7/2021,2,F2,,PU2,6,3,14,,14,-100
7/7/2021,2,F2,,PU2,7,3,13,,13,-100
7/7/2021,2,F2,,PU2,8,3,11.3,,11.3,-100
7/7/2021,2,F2,,PU2,9,3,11.1,,11.1,-100
7/7/2021,2,F2,,PU2,10,2,13.7,,13.7,-100
7/7/2021,2,F2,,PR1,1,2,6.8,,6.8,-100
7/7/2021,2,F2,,PR1,2,2,4.5,,4.5,-100
7/7/2021,2,F2,,PR1,3,3,7.3,,7.3,-100
7/7/2021,2,F2,,PR1,4,2,4,,4,-100
7/7/2021,2,F2,,PR1,5,1,5.6,,5.6,-100
7/7/2021,2,F2,,PR1,6,2,5.7,,5.7,-100
7/7/2021,2,F2,,PR1,7,2,7.6,,7.6,-100
7/7/2021,2,F2,,PR1,8,2,6,,6,-100
7/7/2021,2,F2,,PR1,9,2,8.6,,8.6,-100
7/7/2021,2,F2,,PR1,10,3,8.2,,8.2,-100
7/7/2021,2,F2,,PR2,1,1,3.6,,3.6,-100
7/7/2021,2,F2,,PR2,2,3,4.8,,4.8,-100
7/7/2021,2,F2,,PR2,3,3,3.2,,3.2,-100
7/7/2021,2,F2,,PR2,4,2,1.8,,1.8,-100
7/7/2021,2,F2,,PR2,5,2,5.2,,5.2,-100
7/7/2021,2,F2,,PR2,6,2,3.1,,3.1,-100
7/7/2021,2,F2,,PR2,7,1,2.5,,2.5,-100
7/7/2021,2,F2,,PR2,8,2,3.5,,3.5,-100
7/7/2021,2,F2,,PR2,9,2,5.9,,5.9,-100
7/7/2021,2,F2,,PR2,10,3,3,,3,-100
7/7/2021,2,F5,,CT1,1,4,14.5,,14.5,-100
7/7/2021,2,F5,,CT1,2,3,16.5,,16.5,-100
7/7/2021,2,F5,,CT1,3,1,13,,13,-100
7/7/2021,2,F5,,CT1,4,3,15.5,,15.5,-100
7/7/2021,2,F5,,CT1,5,3,14,,14,-100
7/7/2021,2,F5,,CT1,6,4,17.5,,17.5,-100
7/7/2021,2,F5,,CT1,7,3,20,,20,-100
7/7/2021,2,F5,,CT1,8,NA,NA,,0,#VALUE!
7/7/2021,2,F5,,CT1,9,3,14,,14,-100
7/7/2021,2,F5,,CT1,10,3,17.5,,17.5,-100
7/7/2021,2,F5,,CT2,1,3,17,,17,-100
7/7/2021,2,F5,,CT2,2,5,16.5,,16.5,-100
7/7/2021,2,F5,,CT2,3,4,12,,12,-100
7/7/2021,2,F5,,CT2,4,3,12,,12,-100
7/7/2021,2,F5,,CT2,5,2,12.5,,12.5,-100
7/7/2021,2,F5,,CT2,6,2,9.5,,9.5,-100
7/7/2021,2,F5,,CT2,7,3,13,,13,-100
7/7/2021,2,F5,,CT2,8,2,18.5,,18.5,-100
7/7/2021,2,F5,,CT2,9,5,12.5,,12.5,-100
7/7/2021,2,F5,,CT2,10,3,14,,14,-100
7/7/2021,2,F5,,CT3,1,2,19.6,,19.6,-100
7/7/2021,2,F5,,CT3,2,2,22.7,,22.7,-100
7/7/2021,2,F5,,CT3,3,2,21,,21,-100
7/7/2021,2,F5,,CT3,4,2,23.5,,23.5,-100
7/7/2021,2,F5,,CT3,5,3,20.3,,20.3,-100
7/7/2021,2,F5,,CT3,6,2,18.2,,18.2,-100
7/7/2021,2,F5,,CT3,7,2,19,,19,-100
7/7/2021,2,F5,,CT3,8,2,21.2,,21.2,-100
7/7/2021,2,F5,,CT3,9,2,20,,20,-100
7/7/2021,2,F5,,CT3,10,3,19.1,,19.1,-100
7/7/2021,2,F5,,PU2,1,3,20,,20,-100
7/7/2021,2,F5,,PU2,2,4,22,,22,-100
7/7/2021,2,F5,,PU2,3,2,22.6,,22.6,-100
7/7/2021,2,F5,,PU2,4,3,12.6,,12.6,-100
7/7/2021,2,F5,,PU2,5,4,22.1,,22.1,-100
7/7/2021,2,F5,,PU2,6,3,15.5,,15.5,-100
7/7/2021,2,F5,,PU2,7,2,14.2,,14.2,-100
7/7/2021,2,F5,,PU2,8,2,12.7,,12.7,-100
7/7/2021,2,F5,,PU2,9,3,15.5,,15.5,-100
7/7/2021,2,F5,,PU2,10,2,9,,9,-100
7/7/2021,2,F5,,PR1,1,2,3,,3,-100
7/7/2021,2,F5,,PR1,2,2,5.2,,5.2,-100
7/7/2021,2,F5,,PR1,3,2,4,,4,-100
7/7/2021,2,F5,,PR1,4,1,7.1,,7.1,-100
7/7/2021,2,F5,,PR1,5,3,9,,9,-100
7/7/2021,2,F5,,PR1,6,2,2.1,,2.1,-100
7/7/2021,2,F5,,PR1,7,3,5,,5,-100
7/7/2021,2,F5,,PR1,8,3,4.8,,4.8,-100
7/7/2021,2,F5,,PR1,9,4,4.1,,4.1,-100
7/7/2021,2,F5,,PR1,10,2,3,,3,-100
7/7/2021,2,F5,,PR2,1,2,5.9,,5.9,-100
7/7/2021,2,F5,,PR2,2,3,8.8,,8.8,-100
7/7/2021,2,F5,,PR2,3,2,6.9,,6.9,-100
7/7/2021,2,F5,,PR2,4,2,6.3,,6.3,-100
7/7/2021,2,F5,,PR2,5,3,5.5,,5.5,-100
7/7/2021,2,F5,,PR2,6,2,4.6,,4.6,-100
7/7/2021,2,F5,,PR2,7,2,4.5,,4.5,-100
7/7/2021,2,F5,,PR2,8,2,8,,8,-100
7/7/2021,2,F5,,PR2,9,2,6.4,,6.4,-100
7/7/2021,2,F5,,PR2,10,2,7.5,,7.5,-100
7/7/2021,2,F10,,CT1,1,3,17,,17,-100
7/7/2021,2,F10,,CT1,2,4,14,,14,-100
7/7/2021,2,F10,,CT1,3,2,20.5,,20.5,-100
7/7/2021,2,F10,,CT1,4,5,21.5,,21.5,-100
7/7/2021,2,F10,,CT1,5,2,13,,13,-100
7/7/2021,2,F10,,CT1,6,3,22,,22,-100
7/7/2021,2,F10,,CT1,7,4,15,,15,-100
7/7/2021,2,F10,,CT1,8,3,14.5,,14.5,-100
7/7/2021,2,F10,,CT1,9,6,17,,17,-100
7/7/2021,2,F10,,CT1,10,2,18.5,,18.5,-100
7/7/2021,2,F10,,CT2,1,3,13.5,,13.5,-100
7/7/2021,2,F10,,CT2,2,3,20.5,,20.5,-100
7/7/2021,2,F10,,CT2,3,3,24,,24,-100
7/7/2021,2,F10,,CT2,4,3,21,,21,-100
7/7/2021,2,F10,,CT2,5,3,20,,20,-100
7/7/2021,2,F10,,CT2,6,3,22,,22,-100
7/7/2021,2,F10,,CT2,7,3,19,,19,-100
7/7/2021,2,F10,,CT2,8,3,23,,23,-100
7/7/2021,2,F10,,CT2,9,3,18,,18,-100
7/7/2021,2,F10,,CT2,10,3,18,,18,-100
7/7/2021,2,F10,,PU1,1,5,13,,13,-100
7/7/2021,2,F10,,PU1,2,4,20,,20,-100
7/7/2021,2,F10,,PU1,3,3,10.5,,10.5,-100
7/7/2021,2,F10,,PU1,4,3,16.3,,16.3,-100
7/7/2021,2,F10,,PU1,5,3,14,,14,-100
7/7/2021,2,F10,,PU1,6,3,18,,18,-100
7/7/2021,2,F10,,PU1,7,3,19.1,,19.1,-100
7/7/2021,2,F10,,PU1,8,3,12.3,,12.3,-100
7/7/2021,2,F10,,PU1,9,2,11,,11,-100
7/7/2021,2,F10,,PU1,10,3,21.5,,21.5,-100
7/7/2021,2,F10,,PU2,1,3,19.5,,19.5,-100
7/7/2021,2,F10,,PU2,2,3,16,,16,-100
7/7/2021,2,F10,,PU2,3,3,20.5,,20.5,-100
7/7/2021,2,F10,,PU2,4,5,15.5,,15.5,-100
7/7/2021,2,F10,,PU2,5,2,16,,16,-100
7/7/2021,2,F10,,PU2,6,3,15.5,,15.5,-100
7/7/2021,2,F10,,PU2,7,3,17,,17,-100
7/7/2021,2,F10,,PU2,8,2,16,,16,-100
7/7/2021,2,F10,,PU2,9,3,24,,24,-100
7/7/2021,2,F10,,PU2,10,3,20,,20,-100
7/7/2021,2,F10,,PR1,1,3,6,,6,-100
7/7/2021,2,F10,,PR1,2,1,4.6,,4.6,-100
7/7/2021,2,F10,,PR1,3,2,5,,5,-100
7/7/2021,2,F10,,PR1,4,2,3,,3,-100
7/7/2021,2,F10,,PR1,5,2,6.5,,6.5,-100
7/7/2021,2,F10,,PR1,6,2,3,,3,-100
7/7/2021,2,F10,,PR1,7,2,8.1,,8.1,-100
7/7/2021,2,F10,,PR1,8,3,6.1,,6.1,-100
7/7/2021,2,F10,,PR1,9,2,3,,3,-100
7/7/2021,2,F10,,PR1,10,2,8.1,,8.1,-100
7/7/2021,2,F10,,PR2,1,3,6.5,,6.5,-100
7/7/2021,2,F10,,PR2,2,2,5.5,,5.5,-100
7/7/2021,2,F10,,PR2,3,2,7.5,,7.5,-100
7/7/2021,2,F10,,PR2,4,2,8,,8,-100
7/7/2021,2,F10,,PR2,5,2,6.5,,6.5,-100
7/7/2021,2,F10,,PR2,6,2,3.7,,3.7,-100
7/7/2021,2,F10,,PR2,7,2,6,,6,-100
7/7/2021,2,F10,,PR2,8,3,5,,5,-100
7/7/2021,2,F10,,PR2,9,2,8.5,,8.5,-100
7/7/2021,2,F10,,PR2,10,2,9,,9,-100
7/7/2021,3,CT,,CT1,1,2,12.75,,12.75,-100
7/7/2021,3,CT,,CT1,2,2,12.5,,12.5,-100
7/7/2021,3,CT,,CT1,3,2,10.5,,10.5,-100
7/7/2021,3,CT,,CT1,4,2,18.5,,18.5,-100
7/7/2021,3,CT,,CT1,5,4,15.5,,15.5,-100
7/7/2021,3,CT,,CT1,6,1,4,,4,-100
7/7/2021,3,CT,,CT1,7,3,12,,12,-100
7/7/2021,3,CT,,CT1,8,2,10.5,,10.5,-100
7/7/2021,3,CT,,CT1,9,2,5.5,,5.5,-100
7/7/2021,3,CT,,CT1,10,2,12,,12,-100
7/7/2021,3,CT,,CT2,1,3,11.5,,11.5,-100
7/7/2021,3,CT,,CT2,2,3,11.5,,11.5,-100
7/7/2021,3,CT,,CT2,3,4,11,,11,-100
7/7/2021,3,CT,,CT2,4,2,9,,9,-100
7/7/2021,3,CT,,CT2,5,3,11,,11,-100
7/7/2021,3,CT,,CT2,6,2,14,,14,-100
7/7/2021,3,CT,,CT2,7,6,11,,11,-100
7/7/2021,3,CT,,CT2,8,4,10,,10,-100
7/7/2021,3,CT,,CT2,9,4,8,,8,-100
7/7/2021,3,CT,,CT2,10,4,11,,11,-100
7/7/2021,3,CT,,CT3,1,3,9.9,,9.9,-100
7/7/2021,3,CT,,CT3,2,2,14.4,,14.4,-100
7/7/2021,3,CT,,CT3,3,2,11.1,,11.1,-100
7/7/2021,3,CT,,CT3,4,2,14.8,,14.8,-100
7/7/2021,3,CT,,CT3,5,2,16.6,,16.6,-100
7/7/2021,3,CT,,CT3,6,3,14.1,,14.1,-100
7/7/2021,3,CT,,CT3,7,2,15.6,,15.6,-100
7/7/2021,3,CT,,CT3,8,2,16,,16,-100
7/7/2021,3,CT,,CT3,9,2,16,,16,-100
7/7/2021,3,CT,,CT3,10,2,12.4,,12.4,-100
7/7/2021,3,CT,,PU1,1,3,14.1,,14.1,-100
7/7/2021,3,CT,,PU1,2,2,11.5,,11.5,-100
7/7/2021,3,CT,,PU1,3,2,13.2,,13.2,-100
7/7/2021,3,CT,,PU1,4,4,14.1,,14.1,-100
7/7/2021,3,CT,,PU1,5,3,13.1,,13.1,-100
7/7/2021,3,CT,,PU1,6,3,14,,14,-100
7/7/2021,3,CT,,PU1,7,3,15.2,,15.2,-100
7/7/2021,3,CT,,PU1,8,3,11,,11,-100
7/7/2021,3,CT,,PU1,9,4,13.3,,13.3,-100
7/7/2021,3,CT,,PU1,10,3,14.3,,14.3,-100
7/7/2021,3,CT,,PU2,1,1,12.5,,12.5,-100
7/7/2021,3,CT,,PU2,2,2,12.5,,12.5,-100
7/7/2021,3,CT,,PU2,3,4,9,,9,-100
7/7/2021,3,CT,,PU2,4,2,11,,11,-100
7/7/2021,3,CT,,PU2,5,2,13.5,,13.5,-100
7/7/2021,3,CT,,PU2,6,3,11.5,,11.5,-100
7/7/2021,3,CT,,PU2,7,2,13,,13,-100
7/7/2021,3,CT,,PU2,8,2,12.5,,12.5,-100
7/7/2021,3,CT,,PU2,9,2,11,,11,-100
7/7/2021,3,CT,,PU2,10,3,9,,9,-100
7/7/2021,3,CT,,PR1,1,3,8,,8,-100
7/7/2021,3,CT,,PR1,2,2,5.6,,5.6,-100
7/7/2021,3,CT,,PR1,3,3,8.6,,8.6,-100
7/7/2021,3,CT,,PR1,4,2,8.6,,8.6,-100
7/7/2021,3,CT,,PR1,5,2,8.7,,8.7,-100
7/7/2021,3,CT,,PR1,6,2,7.7,,7.7,-100
7/7/2021,3,CT,,PR1,7,3,6.4,,6.4,-100
7/7/2021,3,CT,,PR1,8,2,7.4,,7.4,-100
7/7/2021,3,CT,,PR1,9,3,7.5,,7.5,-100
7/7/2021,3,CT,,PR1,10,2,4.3,,4.3,-100
7/7/2021,3,CT,,PR2,1,2,4.5,,4.5,-100
7/7/2021,3,CT,,PR2,2,3,5.5,,5.5,-100
7/7/2021,3,CT,,PR2,3,2,5,,5,-100
7/7/2021,3,CT,,PR2,4,2,4,,4,-100
7/7/2021,3,CT,,PR2,5,2,6,,6,-100
7/7/2021,3,CT,,PR2,6,2,4.2,,4.2,-100
7/7/2021,3,CT,,PR2,7,2,3.7,,3.7,-100
7/7/2021,3,CT,,PR2,8,2,2,,2,-100
7/7/2021,3,CT,,PR2,9,2,2,,2,-100
7/7/2021,3,CT,,PR2,10,3,3,,3,-100
7/7/2021,3,F5,,CT1,1,3,20.5,,20.5,-100
7/7/2021,3,F5,,CT1,2,3,17,,17,-100
7/7/2021,3,F5,,CT1,3,3,16.5,,16.5,-100
7/7/2021,3,F5,,CT1,4,4,11.5,,11.5,-100
7/7/2021,3,F5,,CT1,5,4,17.5,,17.5,-100
7/7/2021,3,F5,,CT1,6,3,9,,9,-100
7/7/2021,3,F5,,CT1,7,6,15.5,,15.5,-100
7/7/2021,3,F5,,CT1,8,4,16,,16,-100
7/7/2021,3,F5,,CT1,9,2,14,,14,-100
7/7/2021,3,F5,,CT1,10,3,14,,14,-100
7/7/2021,3,F5,,CT2,1,2,16.4,,16.4,-100
7/7/2021,3,F5,,CT2,2,2,19.6,,19.6,-100
7/7/2021,3,F5,,CT2,3,3,16.8,,16.8,-100
7/7/2021,3,F5,,CT2,4,3,15.6,,15.6,-100
7/7/2021,3,F5,,CT2,5,4,19.5,,19.5,-100
7/7/2021,3,F5,,CT2,6,3,22,,22,-100
7/7/2021,3,F5,,CT2,7,3,16.6,,16.6,-100
7/7/2021,3,F5,,CT2,8,3,16.5,,16.5,-100
7/7/2021,3,F5,,CT2,9,3,17.5,,17.5,-100
7/7/2021,3,F5,,CT2,10,3,16.1,,16.1,-100
7/7/2021,3,F5,,PU1,1,3,17,,17,-100
7/7/2021,3,F5,,PU1,2,3,17,,17,-100
7/7/2021,3,F5,,PU1,3,2,6,,6,-100
7/7/2021,3,F5,,PU1,4,2,11,,11,-100
7/7/2021,3,F5,,PU1,5,2,5,,5,-100
7/7/2021,3,F5,,PU1,6,4,11.5,,11.5,-100
7/7/2021,3,F5,,PU1,7,3,15,,15,-100
7/7/2021,3,F5,,PU1,8,3,17,,17,-100
7/7/2021,3,F5,,PU1,9,3,15,,15,-100
7/7/2021,3,F5,,PU1,10,3,2,,2,-100
7/7/2021,3,F5,,PU2,1,3,13.1,,13.1,-100
7/7/2021,3,F5,,PU2,2,3,15.1,,15.1,-100
7/7/2021,3,F5,,PU2,3,2,9,,9,-100
7/7/2021,3,F5,,PU2,4,3,10.9,,10.9,-100
7/7/2021,3,F5,,PU2,5,3,7.5,,7.5,-100
7/7/2021,3,F5,,PU2,6,2,10.6,,10.6,-100
7/7/2021,3,F5,,PU2,7,3,10.1,,10.1,-100
7/7/2021,3,F5,,PU2,8,2,11.6,,11.6,-100
7/7/2021,3,F5,,PU2,9,2,18.2,,18.2,-100
7/7/2021,3,F5,,PU2,10,3,12.8,,12.8,-100
7/7/2021,3,F5,,PR1,1,2,6.5,,6.5,-100
7/7/2021,3,F5,,PR1,2,2,2.5,,2.5,-100
7/7/2021,3,F5,,PR1,3,2,3.5,,3.5,-100
7/7/2021,3,F5,,PR1,4,2,5,,5,-100
7/7/2021,3,F5,,PR1,5,2,4,,4,-100
7/7/2021,3,F5,,PR1,6,2,2.5,,2.5,-100
7/7/2021,3,F5,,PR1,7,2,4,,4,-100
7/7/2021,3,F5,,PR1,8,2,3.5,,3.5,-100
7/7/2021,3,F5,,PR1,9,2,4,,4,-100
7/7/2021,3,F5,,PR1,10,2,5.5,,5.5,-100
7/7/2021,3,F5,,PR2,1,3,8.1,,8.1,-100
7/7/2021,3,F5,,PR2,2,2,6.5,,6.5,-100
7/7/2021,3,F5,,PR2,3,2,9.7,,9.7,-100
7/7/2021,3,F5,,PR2,4,3,9.9,,9.9,-100
7/7/2021,3,F5,,PR2,5,2,4,,4,-100
7/7/2021,3,F5,,PR2,6,2,7.5,,7.5,-100
7/7/2021,3,F5,,PR2,7,3,4.5,,4.5,-100
7/7/2021,3,F5,,PR2,8,2,9.5,,9.5,-100
7/7/2021,3,F5,,PR2,9,2,6,,6,-100
7/7/2021,3,F5,,PR2,10,2,7.3,,7.3,-100
7/7/2021,3,F10,,CT1,1,3,19.5,,19.5,-100
7/7/2021,3,F10,,CT1,2,3,12.5,,12.5,-100
7/7/2021,3,F10,,CT1,3,3,15.5,,15.5,-100
7/7/2021,3,F10,,CT1,4,3,15.5,,15.5,-100
7/7/2021,3,F10,,CT1,5,2,7.5,,7.5,-100
7/7/2021,3,F10,,CT1,6,3,17.5,,17.5,-100
7/7/2021,3,F10,,CT1,7,2,11,,11,-100
7/7/2021,3,F10,,CT1,8,4,9,,9,-100
7/7/2021,3,F10,,CT1,9,3,19.5,,19.5,-100
7/7/2021,3,F10,,CT1,10,2,15,,15,-100
7/7/2021,3,F10,,CT2,1,2,8.5,,8.5,-100
7/7/2021,3,F10,,CT2,2,3,14,,14,-100
7/7/2021,3,F10,,CT2,3,4,14,,14,-100
7/7/2021,3,F10,,CT2,4,3,18,,18,-100
7/7/2021,3,F10,,CT2,5,2,17,,17,-100
7/7/2021,3,F10,,CT2,6,3,17,,17,-100
7/7/2021,3,F10,,CT2,7,3,13,,13,-100
7/7/2021,3,F10,,CT2,8,3,18,,18,-100
7/7/2021,3,F10,,CT2,9,3,20,,20,-100
7/7/2021,3,F10,,CT2,10,4,17,,17,-100
7/7/2021,3,F10,,CT3,1,2,25.1,,25.1,-100
7/7/2021,3,F10,,CT3,2,2,19.3,,19.3,-100
7/7/2021,3,F10,,CT3,3,4,18.6,,18.6,-100
7/7/2021,3,F10,,CT3,4,3,21.9,,21.9,-100
7/7/2021,3,F10,,CT3,5,2,16.8,,16.8,-100
7/7/2021,3,F10,,CT3,6,2,22.1,,22.1,-100
7/7/2021,3,F10,,CT3,7,4,20.9,,20.9,-100
7/7/2021,3,F10,,CT3,8,4,28.5,,28.5,-100
7/7/2021,3,F10,,CT3,9,2,22,,22,-100
7/7/2021,3,F10,,CT3,10,2,19,,19,-100
7/7/2021,3,F10,,PU1,1,3,18,,18,-100
7/7/2021,3,F10,,PU1,2,2,14.3,,14.3,-100
7/7/2021,3,F10,,PU1,3,2,9.3,,9.3,-100
7/7/2021,3,F10,,PU1,4,2,12.2,,12.2,-100
7/7/2021,3,F10,,PU1,5,2,8.3,,8.3,-100
7/7/2021,3,F10,,PU1,6,2,17.1,,17.1,-100
7/7/2021,3,F10,,PU1,7,1,12,,12,-100
7/7/2021,3,F10,,PU1,8,3,10.7,,10.7,-100
7/7/2021,3,F10,,PU1,9,3,15.8,,15.8,-100
7/7/2021,3,F10,,PU1,10,2,4.9,,4.9,-100
7/7/2021,3,F10,,PU2,1,3,15.5,,15.5,-100
7/7/2021,3,F10,,PU2,2,2,11.5,,11.5,-100
7/7/2021,3,F10,,PU2,3,2,8,,8,-100
7/7/2021,3,F10,,PU2,4,3,20,,20,-100
7/7/2021,3,F10,,PU2,5,2,7.5,,7.5,-100
7/7/2021,3,F10,,PU2,6,3,19,,19,-100
7/7/2021,3,F10,,PU2,7,3,9,,9,-100
7/7/2021,3,F10,,PU2,8,2,12,,12,-100
7/7/2021,3,F10,,PU2,9,3,11.5,,11.5,-100
7/7/2021,3,F10,,PU2,10,2,5.5,,5.5,-100
7/7/2021,3,F10,,PR2,1,2,1.5,,1.5,-100
7/7/2021,3,F10,,PR2,2,2,2.75,,2.75,-100
7/7/2021,3,F10,,PR2,3,1,6.5,,6.5,-100
7/7/2021,3,F10,,PR2,4,2,7,,7,-100
7/7/2021,3,F10,,PR2,5,4,4,,4,-100
7/7/2021,3,F10,,PR2,6,2,4.5,,4.5,-100
7/7/2021,3,F10,,PR2,7,3,4.5,,4.5,-100
7/7/2021,3,F10,,PR2,8,2,3,,3,-100
7/7/2021,3,F10,,PR2,10,2,5,,5,-100
7/21/2021,1,CT,,CT1,1,3,14.5,,14.5,-100
7/21/2021,1,CT,,CT1,2,3,21,,21,-100
7/21/2021,1,CT,,CT1,3,3,15.5,16,16,3
7/21/2021,1,CT,,CT1,4,2,10.5,,10.5,-100
7/21/2021,1,CT,,CT1,5,4,17,,17,-100
7/21/2021,1,CT,,CT1,6,4,13,,13,-100
7/21/2021,1,CT,,CT1,7,2,17,,17,-100
7/21/2021,1,CT,,CT1,8,3,19,,19,-100
7/21/2021,1,CT,,CT1,9,3,15.5,16,16,3
7/21/2021,1,CT,,CT1,10,3,15.5,,15.5,-100
7/21/2021,1,CT,,CT2,1,5,19,,19,-100
7/21/2021,1,CT,,CT2,2,3,18,,18,-100
7/21/2021,1,CT,,CT2,3,3,19,,19,-100
7/21/2021,1,CT,,CT2,4,3,18,,18,-100
7/21/2021,1,CT,,CT2,5,2,13,,13,-100
7/21/2021,1,CT,,CT2,6,8,15,,15,-100
7/21/2021,1,CT,,CT2,7,3,20,,20,-100
7/21/2021,1,CT,,CT2,8,4,13.5,,13.5,-100
7/21/2021,1,CT,,CT2,9,3,19,,19,-100
